reviewId,content,score,cleaned_text,sentiment,predicted_sentiment,sentiment_label
d8028b6a-370b-4ea2-a876-65cad2e95285,"Aku beri satu bintang krn kita nggak kasih nol bintang. Pin dianggap salah terus. Login pakai pass untuk buat pin baru, disebut sesi sudah berakhir.",1,bintang krn nggak kasih nol bintang pin dianggap salah login pakai pas pin sesi,0,0,Negative
677ba26f-026c-4aea-9fda-3c82eb4c0487,"aplikasi tolol, bug mulu",1,aplikasi tolol bug mulu,0,0,Negative
6a8d4531-e351-4a9f-b79e-781a624c923d,"TI nya tolol nih jenius mending pecat aja, udah cape capet ngisi di terakhir tinggal masukin password error silahkan coba lagi, cari TI yang sekolah",1,ti nya tolol nih jenius mending pecat aja udah cape capet ngisi tinggal masukin password error silahkan coba cari ti sekolah,0,0,Negative
5f01fd6f-589a-4e14-867a-794d49bdfc28,"susah buat daftar, aplikasi tidak berguna",1,susah daftar aplikasi berguna,0,0,Negative
6da60ebd-8f27-482c-88a7-13a155b0a5c5,sangat buruk dan bertele-tele. sudah 2x datang ke kantor jenius hanya untuk membuka device baru.,1,buruk berteletele x kantor jenius membuka device,0,0,Negative
49115e61-cac5-4750-b816-bf038af0b7ff,(optional),5,optional,1,1,Positive
522ffac1-34fa-4c4d-9764-88d76d20b5f5,"ga prnh ada masalah sih ama ini, malahan bikin mudah ga perlu perlu otp kalo belanja online bayar pakai kartu debit nya Jenius ini, waktu pengantarann kartunnya pun cepat ga butuh 3 hari, banyak jg promonya di merchant lain, app Jenius pun ringan dibuka, saya pindah device ke device hp saya lainnya saja gampang. cuma 1 sarannya saya, yaitu yg pertama kalo ngecek no kartu debitnya tolong dong diperbuat jangan pake password, entah sidik jari or face id or pin, pokoknya dipermudah deh.",5,ga prnh sih ama bikin mudah ga otp kalo belanja online bayar pakai kartu debit nya jenius pengantarann kartunnya cepat ga butuh jg promonya merchant app jenius ringan dibuka pindah device device hp gampang sarannya yg kalo ngecek no kartu debitnya tolong pake password sidik jari or face id or pin pokoknya dipermudah deh,1,1,Positive
f485dd47-6261-4966-be2f-2db99949d52b,hampir 7 tahun saya menggunakan jenius...tidak pernah nunggak ataupun terlambat .tapi entah kenapa tiba-tiba limit flexicash di kurangi dan kemudian flexicash di blokir tanpa pemberitahuan dan alasan nya...KECEWA,1,jeniustidak nunggak terlambat tibatiba limit flexicash kurangi flexicash blokir pemberitahuan alasan nyakecewa,0,0,Negative
9d88eeab-559d-419d-b357-07f1bc5a77fc,Udah di update nggak bisa scan qr ribet mau bayar2 jadinya,3,udah update nggak scan qr ribet bayar,0,0,Negative
4c950b8f-526c-4926-8f1d-620a38497be3,"DASAR SAMPAH. gw di paksa buat bikin bank ini padahal gw dh make bank lain, udh gitu susah bgt buat pengajuan apus akun gak bertanggung jawab bgt mba mba nya mana pelayanan nya gejelas cht gw di red doang padahal cuma minta apus akun😡",1,dasar sampah gw paksa bikin bank gw dh make bank udh gitu susah bgt pengajuan apus akun gak bertanggung bgt mba mba nya pelayanan nya gejelas cht gw red doang apus akun,0,0,Negative
4b5cd02b-341e-4e9d-b50d-42c5cf52893b,"aplikasi sampah, mau nutup akun aja ribet banget. mana semua jawaban nya template dan ga pernah ditanggapi dengan serius.",1,aplikasi sampah nutup akun aja ribet banget nya template ga ditanggapi serius,0,0,Negative
34209d7d-12ed-4e92-8125-efdba93c57dd,Dari Kalimantan ke Jakarta ngurusi Kartu ATM yang Exp. sekalian Ganti device. Ya Cukup Memuaskan. Tapi Bisakah Bahasanya Di Ganti Indonesia.,5,kalimantan jakarta ngurusi kartu atm exp ganti device ya memuaskan bahasanya ganti indonesia,1,1,Positive
f012863a-cae6-4792-9cbc-e203aa3823be,"ngak usaha pakai jenius, aktivasi aja susah apalagi ada masalah di transferan hangus uang kita. yg balas emailnya pun robot berulang2 kirim data balasannya asyik ""Terima kasih""",1,ngak usaha pakai jenius aktivasi aja susah transferan hangus uang yg balas emailnya robot berulang kirim data balasannya asyik terima kasih,0,0,Negative
f6303f52-3197-470b-853a-8402b447b0c2,"aplikasi gk jelas, diakhir sesi pendaftaran waktu mengambil foto wajah untuk verifikasi selalu error, saya keluarkan dari aplikasi, dan ketika mau login ulang malah ada keterangan akun terkait di perangkat lain dan disuruh unlink device, padahal baru aja mendaftar di perangkat yg sama dan mau login lagi, yg jadi masalah adalah saya sudah mengirimkan data diri saya, tolong perbaiki masalah ini",1,aplikasi gk diakhir sesi pendaftaran mengambil foto wajah verifikasi error keluarkan aplikasi login ulang keterangan akun terkait perangkat disuruh unlink device aja mendaftar perangkat yg login yg mengirimkan data tolong perbaiki,0,0,Negative
c26da4df-b12a-4260-af65-a97bb9a3b724,mau scen qris nya payah x nangkap barkot atau undu dari galerii. kek mna si dan saya mau login tapi asal di Klin login tidak ada keluar untuk memasukan pin.,4,scen qris nya payah x nangkap barkot undu galerii kek mna si login klin login memasukan pin,1,1,Positive
cb3be066-7fe0-4eaf-a470-649204813623,"sy uninstal hp Krn akan di servis , ketika sy instal ulang ga bisa login , keterangan harus masuk ke perangkat lama, padahal ga ada perangkat lain cuma hp ini SJ. gmn nih systemnya ? jelek ga seperti bank lain",1,sy uninstal hp krn servis sy instal ulang ga login keterangan masuk perangkat ga perangkat hp sj gmn nih systemnya jelek ga bank,0,0,Negative
ed02d935-59cb-4427-a102-0e29f158e651,kenapa saat scan qris tidak bisa ke scan barcode nya,3,scan qris scan barcode nya,0,0,Negative
2a2d9bdf-3baf-4971-abad-1fb69e993ff9,tolongggg lahhh,5,tolongggg lahhh,1,1,Positive
244355fd-7fa7-4c1f-8b81-3bb9ae076c4a,"susah kali daftar nya, install dari Desember 2025 hingga sekarang. udah lama administrasinya, ribet pulak. serasa dibikin ga butuh sama aplikasi ini. uninstall aja.",1,susah kali daftar nya install desember udah administrasinya ribet pulak serasa dibikin ga butuh aplikasi uninstall aja,0,0,Negative
98a8d32b-4c99-4079-baf5-42d4f1104277,"Aplikasi nya banyak banget bermasalah, QRis yang sering bug, aplikasi yang kemot dan berat, buka riwayat aja lama banget, top up dana minimal nya 100 ribu, di Mobile banking Bank lain aman aman aja, ayo lah di perbaiki demi kenyamanan pengguna nya, masalah nya kalo mau bayar pake Qris dan Qris nya bermasalah makan banyak waktu 5-10 mnit kebuang, cuma buat refresh, clos aplikasi jenius coba Qris nya lagi",1,aplikasi nya banget bermasalah qris bug aplikasi kemot berat buka riwayat aja banget top up dana minimal nya ribu mobile banking bank aman aman aja ayo perbaiki kenyamanan pengguna nya nya kalo bayar pake qris qris nya bermasalah makan mnit kebuang refresh clos aplikasi jenius coba qris nya,0,0,Negative
7e4e8acc-3eca-4944-83d9-21d3746309ff,bagus,5,bagus,1,1,Positive
f6b6b810-f7de-4a8f-8247-408b673583ee,"kenapa otp ga dari wa aja ya? di daerah saya susah sinyal, internet dari wifi. kalo mau otp sms lama masuk sms nya. mohon di pertimbangan lagi. daftar jadi gagal perkara otp.",4,otp ga wa aja ya daerah susah sinyal internet wifi kalo otp sm masuk sm nya mohon pertimbangan daftar gagal perkara otp,1,0,Negative
40d84215-9065-4e45-9348-34f0978371ba,mantap,5,mantap,1,1,Positive
8486006d-52b1-4461-bceb-2150158faae3,"Dulu masalah login yang selalu gagal. sekarang fiturnya makin banyak aplikasi makin lemot. apalagi fitur scan QRis nya. banyak device saya coba keluhannya sama saat masuk ke QRis ga nyecan, fitur exit ga bisa, fitur pakai lampu atau ambil daribgaleri ga bisa, dan tentunya lemot parah padahal pakai perangkat baru.",2,login gagal fiturnya aplikasi lemot fitur scan qris nya device coba keluhannya masuk qris ga nyecan fitur exit ga fitur pakai lampu ambil daribgaleri ga lemot parah pakai perangkat,0,0,Negative
6ba12f63-416f-41ad-b647-7898e15cd773,"kenapa saya tidak bisa login. sidik jari benar. pin benar. tapi kenapa tidak bisa login, terus bagaimana dengan saldo saya boss, mohon bantuannya bos. sudah saya kasih bintang 5, jadi turun 1. kecewa. Kalou terus2an seperti ini harus di laporkan ke pihak berwajib karna sudah patsal 378 Dengan kasus penipuan & 379 dengan kasus penggelapan uang jadi berlapis bisa vonis 10thn penjara .",1,login sidik jari pin login saldo bos mohon bantuannya bos kasih bintang turun kecewa kalou terusan laporkan berwajib karna patsal penipuan penggelapan uang berlapis vonis thn penjara,0,0,Negative
984fcda1-1abb-4aa0-acee-4aa45d031089,Telat Bayar Baru 10 Hari Dendanya 150rb. dari Keterlambatan Setoran 550rb. coba Kalian Hitung Sebelum Kerja Sama Dengan Financial ini..,1,telat bayar dendanya rb keterlambatan setoran rb coba hitung kerja financial,0,0,Negative
0251dc1c-0988-4d3e-b24a-a1327f40556e,"baru saja instal aplikasinya, pas mau ngasih rating tiba-tiba ada pikiran langsung berubah ""uninstall ahhh serem-serem baca komentar konsumennya 🥶""",1,instal aplikasinya pa ngasih rating tibatiba pikiran langsung berubah uninstall ahhh seremserem baca komentar konsumennya,0,0,Negative
5062b5bc-d589-4cdd-8bd7-0329526cccf9,gak akan lagi pake jenius sorry di moment pembayaran suka lag males gw,2,gak pake jenius sorry moment pembayaran suka lag male gw,0,0,Negative
c4f6db23-08f1-485f-b5aa-68ebd8b9ff2e,"Aplikasi Jelek mo login di perangkat lain aja susah banget mending pake aplikasi mobile banking living, bca, wonder dari bni aja dah g guna banget dah ini aplilasi sekarang",1,aplikasi jelek mo login perangkat aja susah banget mending pake aplikasi mobile banking living bca wonder bni aja dah g banget dah aplilasi,0,0,Negative
7cd45511-ffe1-41dc-aa9c-95af2e3c9f54,buruk banget gw ga bisa upload foto KTP pada saat daftar padahal verifikasi muka lancar aja gw udah coba beberapa kali sampai capek tetap aja tulisan merah foto KTP belum di update auto uninstall kalau kek gini,2,buruk banget gw ga upload foto ktp daftar verifikasi muka lancar aja gw udah coba kali capek aja tulisan merah foto ktp update auto uninstall kek gini,0,0,Negative
91e2456e-5318-4615-a8d8-bc40a78628c9,ribet banget lagi kalo hp hilang susah login padahal bank lain tinggal verifikasi muka udah bisa login lagi,1,ribet banget kalo hp hilang susah login bank tinggal verifikasi muka udah login,0,0,Negative
792e83a5-e822-49e0-8a50-0c7481c15f45,mantap,5,mantap,1,1,Positive
7fecc7e0-5b30-414d-9d0e-e5f2ac4fe6b5,"Udah coba 2 device, 2 no hp & email beda tp selalu gagal di step terakhir. Udah ke booth gagalnya sama jg, disaranin ke kancab, dibantu telp ke pusat tp data yg mau di cleansing gk ditemuin, udah buat pengaduan masalah pendaftaran, udah dpt email balesan kalau disuruh balik lg ke kancab pengkinian data. Coba daftar lg email & nomor hp yg udah dinote masalahnya saat laporan, tp ttp keterangannya email sudah terdaftar. Capek bgt sama jenius. Nyerah sih udah effort, tp dr kantor pusat gk pny solusi",1,udah coba device no hp email beda tp gagal step udah booth gagalnya jg disaranin kancab dibantu telp pusat tp data yg cleansing gk ditemuin udah pengaduan pendaftaran udah dpt email balesan disuruh lg kancab pengkinian data coba daftar lg email nomor hp yg udah dinote laporan tp ttp keterangannya email terdaftar capek bgt jenius nyerah sih udah effort tp dr kantor pusat gk pny solusi,0,0,Negative
8d8a5807-5cd5-4b9a-8dbf-ad580389a8e9,"kenapa gabisa scan qris ya? saldo ada, jaringan ada, kamera hp ku juga gaada masalah, jujur jd ribet di era cashless ini",2,gabisa scan qris ya saldo jaringan kamera hp ku gaada jujur jd ribet era cashless,0,0,Negative
cf74776d-f638-487b-a7d1-5ae745ab4f5a,aplikasi payah banyak jebakan denda,1,aplikasi payah jebakan denda,0,0,Negative
8e4991ed-9e53-4993-a68f-3b818f357ee1,Proses untuk unlink device lama disuruh nunggu tanpa kejelasan Harus di Follow Up Tolong sistem nya di perbaikin !!!!!!!,1,prose unlink device disuruh nunggu kejelasan follow up tolong sistem nya perbaikin,0,0,Negative
c37300b2-1ffb-4386-bf20-1582872e8b2f,rating 3.3 aplikasi terlalu lemot,3,rating aplikasi lemot,0,0,Negative
4ff54482-47c2-4cd0-8e53-0dde0c7b3787,ribet,1,ribet,0,0,Negative
8c4fed43-862b-4f20-8467-00eb010fd897,"SALES SANGAT BURUK, SANGAT MEMAKSA DAN MELANGGAR PRIVASI! SALES TUNJUNGAN PLAZA MEMAKSA SAYA MEMINDAHKAN DANA 1 JUTA KE JENIUS DENGAN MEMBUKA APLIKASI MBANKING SAYA TANPA CONSENT! SANGAAATTT BURUK, KALIAN GA AKAN DAPET CUSTOMER TETAP DGN PELAYANAN SEBURUK ITU",1,sale buruk memaksa melanggar privasi sale tunjungan plaza memaksa memindahkan dana juta jenius membuka aplikasi mbanking consent sangaaattt buruk ga dapet customer dgn pelayanan seburuk,0,0,Negative
3b0366c7-d571-4bc4-8331-9cf12fe0e7d4,suruh ganti KTP udah ganti KTP masih belum belum di setujui aktivasi sangat di persulit,1,suruh ganti ktp udah ganti ktp setujui aktivasi persulit,0,0,Negative
39083491-897e-4364-b0b9-d5114f21f219,pengajuan pinjaman/paylater buat pengecekan data aja sampe kurkeb 14hari kerja dan itupun blm tentu acc. auto uninstall 😀,1,pengajuan pinjamanpaylater pengecekan data aja sampe kurkeb kerja itupun blm acc auto uninstall,0,0,Negative
886d4115-7290-48a0-814c-83b2b1162045,mohon bantuannya di percepat tolong akun jenius saya di aktifkan saya tidak sabar lagi ingin menggunakan nya,3,mohon bantuannya percepat tolong akun jenius aktifkan sabar nya,0,0,Negative
0a5c67f4-722e-4a8d-b744-21b7300456ff,"apk pinjaman terburuk , giliran isi data sudah selesai tinggal masukan password selalu gagal dan coba lagih, mending hapus lagih data"" nya. uninstall apk nya",1,apk pinjaman terburuk giliran isi data selesai tinggal masukan password gagal coba lagih mending hapus lagih data nya uninstall apk nya,0,0,Negative
1ba72b2f-5ae0-4748-a806-6da92de9f390,sering saat open apk jenius tiba2 langsung terputus padahal sudah di update masih juga sama,5,open apk jenius langsung terputus update,1,0,Negative
662d817a-66e5-43e0-b6d7-be30b42c32d3,aplikasinya sering error terus. ga bisa pengajuan.,1,aplikasinya error ga pengajuan,0,0,Negative
499a0aa6-7ebe-4db6-8cb2-d158e254bfe0,Aplikasi dengan fitur kartu debit dan unlimited transfer yang biaya admin bulanannya tergolong rendah. Ditunggu persetujuan Flexy Cash-nya.,5,aplikasi fitur kartu debit unlimited transfer biaya admin bulanannya tergolong rendah ditunggu persetujuan flexy cashnya,1,1,Positive
a318d35c-754a-4d9d-968a-dc0b1df29157,sekarang force closed di s9 samsung,1,force closed s samsung,0,0,Negative
deb3a333-8c00-42ae-b2de-b784717ea636,"lemot sekali d gunakan d Andro, sering ngelag",1,lemot d d andro ngelag,0,0,Negative
999ba442-180c-491d-b4cb-616414630a2e,"kenapa sih aplikasi nya sering banget error? saldo tiba2 hilang, tiba2 nambah banyakkk. ga jelas bgy",2,sih aplikasi nya banget error saldo hilang nambah banyakkk ga bgy,0,0,Negative
441b7e6f-fdd3-42d4-b2c3-3847b5d50e54,saya masih pemula pake aplikasi jenius,5,pemula pake aplikasi jenius,1,1,Positive
1d329f9c-1017-443f-a7a3-4b6037e0935b,baguss,5,baguss,1,1,Positive
88046b96-f4c6-4e20-9b6e-cffe86bf80e3,"parah gini hp rusak mau di pindah ke hp yang batu gak bisa""",1,parah gini hp rusak pindah hp batu gak,0,0,Negative
18c4b058-6d9e-4de4-a66b-46fa40f51829,susunan E-statement sebaiknya yang sederhana dan praktis serta mudah dibaca dan dipahami.,2,susunan estatement sederhana praktis mudah dibaca dipahami,0,1,Positive
13506d23-cddd-4b75-9523-a484bc672d13,ini apk jenius kenapa sih?? minta ganti nomor nomor HP aja susah nya minta ampun ??? udah ke bank smbc masih ga ada hasil astaga makin ga jelas aja ujung2 nya di suruh hubungi CS kalian kira nelpon kaga pake pulsa 2mnt aja habis 10rb kocak,1,apk jenius sih ganti nomor nomor hp aja susah nya ampun udah bank smbc ga hasil astaga ga aja ujung nya suruh hubungi c nelpon kaga pake pulsa mnt aja habis rb kocak,0,0,Negative
1039984b-0546-432d-9a49-ce653007a342,"UI nya bagus, tapi UX nya kurang banget🥀 Posisi dompet, riwayat, dll tah dimana mana Buttonnya sering ga responsif, nge freeze, ga rekomended buat yang sering transaksi buru-buru",3,ui nya bagus ux nya banget posisi dompet riwayat dll tah dimana buttonnya ga responsif nge freeze ga rekomended transaksi buruburu,0,0,Negative
ff4ec8ed-6214-4dad-b59d-7d29b007e09d,"Ini kenapa kalau pakai qris lama nya minta ampunnnn. Bolak balik pakai qris gak bisa2. Luama poll bahkan sampai gak bisa scan qris, ambil gambar qr di galeri juga gak mau. Wah gila sihh ini.. kukira masalah internet jaringan, kucoba pakai byond bisa. Ini sih keterlaluan, mana sering nyangkut lagi dana nya. Paling parah ikut flexi max yg dana nya ditahan 6 bulan nanti dapat cash Rp210.000. Pdhl nihil, gk dapet apa2. Udh nahan dana mlh gk dapat apa2. Gilaaaakkkkkkkkk PO",1,pakai qris nya ampunnnn bolak pakai qris gak luama poll gak scan qris ambil gambar qr galeri gak gila sihh kukira internet jaringan kucoba pakai byond sih nyangkut dana nya parah flexi max yg dana nya ditahan cash rp pdhl nihil gk dapet udh nahan dana mlh gk gilaaaakkkkkkkkk po,0,0,Negative
54ed3cb1-51bc-40c5-a22e-3a462f9e2f2e,akun tiba2 logout otomatis dan tdk bsa login lg pdhl ad saldo,1,akun logout otomatis tdk bsa login lg pdhl ad saldo,0,0,Negative
71867b5a-f0c1-4994-973d-db0bd9db1984,"jelek bgt sumpah lemot banget aplikasi udh di update, signal full,masih juga muter2 aja ga kebuka2,ampun deh",1,jelek bgt sumpah lemot banget aplikasi udh update signal fullmasih muter aja ga kebukaampun deh,0,0,Negative
6a6fd055-d21e-48c6-ba6a-74d795e52ace,bagus fitur ya,5,bagus fitur ya,1,1,Positive
bd44c3f3-d8e1-485b-a947-290a08dd3a71,makin kesini sistem adminnya makin lemot... tiba2 ada wa denda sudh d debetpun di aplikasi masih ada tagihan...,2,kesini sistem adminnya lemot wa denda sudh d debetpun aplikasi tagihan,0,0,Negative
f236a3f4-7493-4257-a61e-00396081b6f0,"PINJAMAN BERKEDOK ILEGAL. INI PARAH , PINJAMAN ADA POTONGAN, BUNGA NYA JUGA 2,8 PER BULAN. YANG BELUM PAKAI, MENDING JANGAN PAKAI APLIKASI BANK INI. BUNGA NYA MAKIN GEDE ASLI",1,pinjaman berkedok ilegal parah pinjaman potongan bunga nya pakai mending pakai aplikasi bank bunga nya gede asli,0,0,Negative
81a25da8-ce46-4a6b-bc05-02044e1a7539,"CEWE GW NABUNG UDAH DPT 70 REBU KEPOTONG ADMIN 30 WOI, JANGAN DOWNLOAD!!!!",1,cewe gw nabung udah dpt rebu kepotong admin woi download,0,0,Negative
15fa12a4-b774-4a27-b369-944cc721f242,"Nyerah ah. Udah masukin semua persyaratan pas terakhir disuruh masukin password, tulisan nya selalu silakan dicoba lagi, terus terusan seperti itu. Udah satu Minggu berusaha untuk login, tapi terus terusan seperti itu. Saya uninstall lagi, maaf.",1,nyerah ah udah masukin persyaratan pa disuruh masukin password tulisan nya silakan dicoba terusan udah minggu berusaha login terusan uninstall maaf,0,0,Negative
8e17d26b-c930-4bac-bf19-960f35a27de7,Pelayanan sangat buruk ketika ada kendala transaksi /aplikasi slow respon di telfon ke call center tidak memberi solusi. Tolong perbaiki sistem dan SDM kalau tidak tevih baik di take down saja aplikasinya,1,pelayanan buruk kendala transaksi aplikasi slow respon telfon call center solusi tolong perbaiki sistem sdm tevih take down aplikasinya,0,0,Negative
6ec4a8e0-7416-4ce4-8c61-dc5438d4ceba,"Sudah hilang pesona nya, sejak mulai ada feesible dan penyelesaian masalah yang tidak tuntas dan terkesan berbelit",1,hilang pesona nya feesible penyelesaian tuntas terkesan berbelit,0,0,Negative
fb16b8de-3eef-4acc-87ad-4c98365b06c1,Tolong biaya feesible 10.000 ribu perbulan ini dihapus jadi mau simpan uang dan tabung di jenius terpotong setiap bulan kalo kaya begini mau pindah ke bank digital lainnya yang ngga ada biaya feesible nya kaya jenius,1,tolong biaya feesible ribu perbulan dihapus simpan uang tabung jenius terpotong kalo kaya pindah bank digital ngga biaya feesible nya kaya jenius,0,0,Negative
a6dcfb87-1bee-4be0-8eeb-461159965285,lupa password susah bener harus ke both atau cs...repot udeh 2026,1,lupa password susah bener both csrepot udeh,0,0,Negative
3a0d1c0f-5965-459c-bfae-649ff9fd095e,"LOGIN SUSAH BANGET, MINTA OTP TERUS TAPI GA DAPET NOTIF OTP",1,login susah banget otp ga dapet notif otp,0,0,Negative
a57e4722-99a4-4c3f-a35f-c1a6bb139955,Sampai Sekarang masih sih dengan Jenius Tapi semenjak menjadi SMBC peraturan banyak sekali berubah dulu nyaman pakai Flexi saver pembagian hasilnya Lumayan sekarang taruh 5 juta aja ngga di kasih apa2 hmmmm enak Jaman Jenius Yang LAMA ngga ribet and ngga PELIT SEKARANG PELITNYA MINTA AMPUN....,1,sih jenius semenjak smbc peraturan berubah nyaman pakai flexi saver pembagian hasilnya lumayan taruh juta aja ngga kasih hmmmm enak jaman jenius ngga ribet and ngga pelit pelitnya ampun,0,1,Positive
a33f3e85-31c6-4c6b-960e-5b1d75c186b2,"sangat terpaksa saya utk membuka rekening, sales nya sangat memaksa sekali. kebetulan posisi saya lagi buru-buru mau makan, tapi main dihadang begitu saja, sudah sempat bilang saya sedang buru buru namun sales nya menjawab ""buru-buru amat mau kemana sih"" ,,,, jujur saya sangat kesal dengan jawaban tersebut. seperti waktu saya tidak dihargai nya, kebetulan saya jadi buka rekening disini karena pacar saya yang orangnya ga enakan di lobby,,..! terus menerus. utk sales yg di sms, tlg jgn sprti itu y",1,terpaksa utk membuka rekening sale nya memaksa posisi buruburu makan main dihadang bilang buru buru sale nya buruburu kemana sih jujur kesal dihargai nya buka rekening pacar orangnya ga enakan lobby menerus utk sale yg sm tlg jgn sprti y,0,0,Negative
59981447-2290-4bd7-8615-f148b4a4b156,"aplikasi terburuk pernah pakai masukkan sandi gagal terus, tidak ada perubahan dalam apk",2,aplikasi terburuk pakai masukkan sandi gagal perubahan apk,0,0,Negative
773ace42-e372-4dd4-9251-e287f76a2ed6,"simpel, aman, ga ribet",5,simpel aman ga ribet,1,1,Positive
3bfe7da2-5d84-4da5-aba8-2746e0951df0,"sudah dikirim data semuanya...pas pengajuan,tulisannya eror..sudah 3x saya coba tetap eror...anehh",1,dikirim data semuanyapas pengajuantulisannya erorsudah x coba eroranehh,0,0,Negative
152ce54a-724e-4a00-8f8c-8297f2d60193,"tolong untuk pegawai maupun sales yang menawarkan aplikasi ini jangan maksa, saya tadi lagi jalan ke Aeon Sentul dan ketemu salah satu pegawai/sales anda menawarkan aplikasi ini dengan kesan memaksa ke saya untuk buat rekening di aplikasi ini, jujur saya sangat keberatan dan kerepotan karna udah ngelanggar privasi saya pribadi seperti itu, tolong ya kalau emang pengen dapet nasabah ataupun orang yang menabung/berinvestasi disini itu berpromosi dengan benar, bkn memaksa orang.",1,tolong pegawai sale menawarkan aplikasi maksa jalan aeon sentul ketemu salah pegawaisales menawarkan aplikasi kesan memaksa rekening aplikasi jujur keberatan kerepotan karna udah ngelanggar privasi pribadi tolong ya emang pengen dapet nasabah orang menabungberinvestasi berpromosi bkn memaksa orang,0,0,Negative
8a2ab298-06f5-440c-ba69-178496972dfe,"Akun saya terbelokir sendiri sblm saya isi saldo saya buka akun sya saya salin no rek ny bisa, tp paas saya udah isi saldo saya mau buka akun syaa tiba2 keluar sendiri sudah verivikasi wajah tp malah di suruh ke cabang yg jauh ny dr daerah saya itu 4jam dan saya harus ke sana hanya untuk memverivikasi saja, itu bagi saya sagat merugikan saya karna ongkos yg saya akan keluarkan tidak sebanding dengan isi saldo saya, dan saya tidak akan pernah mengunakan apk junius ini lg,",1,akun terbelokir sblm isi saldo buka akun sya salin no rek ny tp paas udah isi saldo buka akun syaa verivikasi wajah tp suruh cabang yg ny dr daerah jam memverivikasi sagat merugikan karna ongkos yg keluarkan sebanding isi saldo mengunakan apk junius lg,0,0,Negative
7a13c84a-7591-41cf-ba31-6faca0add67e,sekarang buat qris susah bgt ga kebaca baca. padahal m banking yg lain ga gin. cuma apk ini doang yang bermasalah. pdhl udh pake apk ini dari lama tpi kok semakin jelek ya.,1,qris susah bgt ga kebaca baca m banking yg ga gin apk doang bermasalah pdhl udh pake apk tpi jelek ya,0,0,Negative
8c7ca8ab-2d00-4276-94cd-44b7f44947d9,sangat membantu kebutuhan dan angsurannya terjangkau semoga jenius selalu sukses 🤲🏻🤲🏻🤲🏻,5,membantu kebutuhan angsurannya terjangkau semoga jenius sukses,1,1,Positive
85524481-b087-453a-a787-e89849b99aef,Aplikasi Ribet Dgn Sistem Yang Amburadul. Gue Bingung Kenapa Oto Finance Pakai Ini ? Nyebelin Banget,1,aplikasi ribet dgn sistem amburadul gue bingung oto finance pakai nyebelin banget,0,0,Negative
62a14e78-f751-48cd-8da2-34399c9c22ae,"biaya FIISIBLE yang sangat merugikan dan tanpa adanya konfirmasi terlebih dahulu, tidak direkomendasikan",1,biaya fiisible merugikan konfirmasi direkomendasikan,0,0,Negative
b4f6ce31-1065-4694-816e-01a875896482,kok tidak bisa verifikasi wajah.,2,verifikasi wajah,0,0,Negative
4cf56917-ac7a-4acd-b5db-dea1c9eca032,"semenjak gapake otp pembayaran apa apa jadi susah, gabisa klik konfirmasi tulisannya selalu waktu pembayaran telah habis padahal masih ada 4 menit, ditambah csnya juga lama blsnya giliran kt tinggal bntar dia langsung close chat fyi aplikasi sudah di update tapi masih sama kendalanya gabisa melakukan pembayaran 😡",1,semenjak gapake otp pembayaran susah gabisa klik konfirmasi tulisannya pembayaran habis menit ditambah csnya blsnya giliran kt tinggal bntar langsung close chat fyi aplikasi update kendalanya gabisa pembayaran,0,0,Negative
e8536122-d4e0-46ee-bf75-14e107ff1e87,"buat yg blum pake, saran jangan pernah pake ni jenius....parah ni bank....tagihan 1jt 26 rb sudah disediaiin saldo 1jt 28 tba2 pas tagihan jadi naik krna ada pajak tiba2 ....alhasil dianggap saldo tidak cukup dan kena denda sampe 60rb...parah...penipuan sih ini masuknya!!!!!",1,yg blum pake saran pake ni jeniusparah ni banktagihan jt rb disediaiin saldo jt tba pa tagihan krna pajak alhasil dianggap saldo kena denda sampe rbparahpenipuan sih masuknya,0,0,Negative
d580b410-1cb7-46fe-9003-9d8e92224a95,"kesulitan di verifikasi wajah,katanya tidak sesuai",1,kesulitan verifikasi wajahkatanya sesuai,0,0,Negative
304bd392-237f-4495-9e66-154b009b3131,kalo malem eror mbot,1,kalo malem eror mbot,0,0,Negative
fe17a107-8b24-438f-a9c4-6a6dfb45030f,"eror ini apk,,parah udh ga niat sebenernya apk,,ngaco",1,eror apkparah udh ga niat sebenernya apkngaco,0,0,Negative
96490aec-0c73-4dc7-936f-4b655ad00ddb,"gada bintang 0 lagi, jelek banget aplikasi nya lemot abis bahkan sampe gabisa di buka terhenti terus dah malah kena feesible tiap bulan 10k, mau tutup akun juga ribet di telpon ga di respon uninstall aja dah nih aplikasi buat yg mau install gausah parah nih aplikasi merugikan penguna nya",1,gada bintang jelek banget aplikasi nya lemot abis sampe gabisa buka terhenti dah kena feesible k tutup akun ribet telpon ga respon uninstall aja dah nih aplikasi yg install gausah parah nih aplikasi merugikan penguna nya,0,0,Negative
0112e8f8-87df-476b-b145-5c188474c4b6,Bank Jenius Yang Sangat Buruk setelah Berhasil Pendaftaran Dan Saya Isi Saldo Rekening Langsung Diblokir Hati Hati Kawan Jangan Daftar Rekening Bank ini🫵🏻,1,bank jenius buruk berhasil pendaftaran isi saldo rekening langsung diblokir hati hati kawan daftar rekening bank,0,0,Negative
